0.9999999999999998,0.9515429788873477,0.9693612818818226,0.9537374297603565,0.9282676537555067,0.9672066361669935,0.9425376155858061,0.9453944412371432,0.9662652167376606,0.9538471113660829,
0.9515429788873477,1.0000000000000002,0.9580173988330252,0.9609133733944705,0.9509980447101625,0.9505361796053756,0.9391133552302847,0.9469924322178837,0.9601542333229812,0.9330254934780304,
0.9693612818818226,0.9580173988330252,1.0,0.9520404842364983,0.9484018131122732,0.9729469895530957,0.9424333745543214,0.9893147063163782,0.9804046152437043,0.9717255455429942,
0.9537374297603565,0.9609133733944705,0.9520404842364983,0.9999999999999998,0.9460268977214181,0.9664474412088534,0.9246841713407886,0.9351264382134398,0.973663569612294,0.9377266335953943,
0.9282676537555067,0.9509980447101625,0.9484018131122732,0.9460268977214181,1.0,0.9506755123804037,0.9239587750948461,0.9476064058893272,0.9390035329693079,0.9165201533491377,
0.9672066361669935,0.9505361796053756,0.9729469895530957,0.9664474412088534,0.9506755123804037,1.0000000000000002,0.9365873391352499,0.9555347735482834,0.9733444696315244,0.9739419834903356,
0.9425376155858061,0.9391133552302847,0.9424333745543214,0.9246841713407886,0.9239587750948461,0.9365873391352499,1.0000000000000002,0.9267354709111291,0.9357821816346303,0.9000858081337734,
0.9453944412371432,0.9469924322178837,0.9893147063163782,0.9351264382134398,0.9476064058893272,0.9555347735482834,0.9267354709111291,1.0000000000000002,0.9699185260074696,0.9579584183425,
0.9662652167376606,0.9601542333229812,0.9804046152437043,0.973663569612294,0.9390035329693079,0.9733444696315244,0.9357821816346303,0.9699185260074696,1.0,0.9670796533660702,
0.9538471113660829,0.9330254934780304,0.9717255455429942,0.9377266335953943,0.9165201533491377,0.9739419834903356,0.9000858081337734,0.9579584183425,0.9670796533660702,1.0,

